unix,date,symbol,open,high,low,close,vwap,Volume ADA,Volume USD,tradecount
1593129600,2020-06-26 00:00:00,ADA/USD,0.081644,0.081665,0.079204,0.080470,0.080441,6009050.85727028,483548.3224845394,825
1593043200,2020-06-25 00:00:00,ADA/USD,0.082460,0.083425,0.078526,0.081446,0.081320,8341916.14914915,679415.7026836016,1338
1592956800,2020-06-24 00:00:00,ADA/USD,0.082855,0.087000,0.079861,0.082445,0.083388,18575744.22598508,1531477.23271134,2092
1592870400,2020-06-23 00:00:00,ADA/USD,0.083693,0.084500,0.081590,0.082599,0.082831,12825503.49566256,1059373.763238232,1488
1592784000,2020-06-22 00:00:00,ADA/USD,0.078351,0.083850,0.078106,0.083850,0.081686,11454692.18949559,960475.9400892052,1536
1592697600,2020-06-21 00:00:00,ADA/USD,0.079468,0.080752,0.078107,0.078343,0.079634,7483415.91019190,586273.252652164,1148
1592611200,2020-06-20 00:00:00,ADA/USD,0.079761,0.080230,0.077100,0.079401,0.078726,9237056.01259256,733431.4844558618,1014
1592524800,2020-06-19 00:00:00,ADA/USD,0.081792,0.081792,0.078517,0.079831,0.080061,8873654.73125602,708392.7308508992,1263
1592438400,2020-06-18 00:00:00,ADA/USD,0.083319,0.084200,0.080034,0.081991,0.081939,12334354.11801250,1011306.0284899629,1488
1592352000,2020-06-17 00:00:00,ADA/USD,0.079200,0.084597,0.077500,0.083155,0.081300,25944254.21401743,2157394.4591666195,3439
1592265600,2020-06-16 00:00:00,ADA/USD,0.078349,0.080428,0.076653,0.079065,0.078444,9646095.18567155,762668.515855121,1898
1592179200,2020-06-15 00:00:00,ADA/USD,0.076403,0.079900,0.069052,0.078207,0.073501,35611518.42033209,2785070.0210989118,4277
1592092800,2020-06-14 00:00:00,ADA/USD,0.079001,0.079185,0.075630,0.076279,0.077242,4063240.25069299,309939.9030826106,1108
1592006400,2020-06-13 00:00:00,ADA/USD,0.079466,0.079573,0.077220,0.079000,0.078125,3430065.06872344,270975.14042915177,726
1591920000,2020-06-12 00:00:00,ADA/USD,0.075272,0.080502,0.074811,0.079141,0.078419,16468498.49237403,1303333.4391849732,2094
1591833600,2020-06-11 00:00:00,ADA/USD,0.083572,0.085000,0.073485,0.075099,0.077356,43493490.49803646,3266317.64291204,4441
1591747200,2020-06-10 00:00:00,ADA/USD,0.083028,0.083867,0.079426,0.083609,0.081418,18212260.61585590,1522708.8978310958,2352
1591660800,2020-06-09 00:00:00,ADA/USD,0.086579,0.086900,0.083060,0.083060,0.084706,8486670.15322776,704902.8229270977,1223
1591574400,2020-06-08 00:00:00,ADA/USD,0.086579,0.087430,0.084732,0.086475,0.086158,8184077.02633754,707718.0608525387,1305
1591488000,2020-06-07 00:00:00,ADA/USD,0.086165,0.088576,0.082201,0.086606,0.085005,20835633.81896052,1804490.902524895,2315
1591401600,2020-06-06 00:00:00,ADA/USD,0.085222,0.087202,0.084773,0.086166,0.086137,13825300.76011902,1191270.8652964155,1477
1591315200,2020-06-05 00:00:00,ADA/USD,0.088810,0.089500,0.083900,0.085221,0.086424,21520066.76814937,1833961.6100484575,2537
1591228800,2020-06-04 00:00:00,ADA/USD,0.085523,0.090390,0.084002,0.088900,0.087768,28043656.93006131,2493081.1010824507,3560
1591142400,2020-06-03 00:00:00,ADA/USD,0.078803,0.085645,0.077131,0.085333,0.082638,35664465.34082384,3043355.8209285205,3789
1591056000,2020-06-02 00:00:00,ADA/USD,0.080953,0.082409,0.072500,0.078558,0.077900,36089359.35780138,2835107.8924301607,3550
1590969600,2020-06-01 00:00:00,ADA/USD,0.073825,0.083997,0.073642,0.081078,0.079547,31708643.14246800,2570873.3687050208,3547
1590883200,2020-05-31 00:00:00,ADA/USD,0.076940,0.087308,0.072200,0.074002,0.080245,74115636.55426501,5484705.3362887185,6820
1590796800,2020-05-30 00:00:00,ADA/USD,0.064639,0.078879,0.063867,0.077038,0.072554,55551855.07612967,4279603.811354877,5284
1590710400,2020-05-29 00:00:00,ADA/USD,0.064958,0.066998,0.062548,0.064433,0.064737,23357833.42734453,1505015.2812240901,1890
1590624000,2020-05-28 00:00:00,ADA/USD,0.055139,0.068000,0.054971,0.064835,0.062515,33290858.83504466,2158412.8325701207,3123
1590537600,2020-05-27 00:00:00,ADA/USD,0.053593,0.055976,0.053084,0.055055,0.054948,9596367.08909806,528327.9900902937,889
1590451200,2020-05-26 00:00:00,ADA/USD,0.053882,0.054105,0.052000,0.053603,0.052903,6841546.97842282,366727.4426843984,532
1590364800,2020-05-25 00:00:00,ADA/USD,0.051289,0.054331,0.050970,0.053840,0.052691,6151981.76565495,331222.6982628625,672
1590278400,2020-05-24 00:00:00,ADA/USD,0.054955,0.056032,0.051474,0.051478,0.053917,8455390.48974816,435266.59163125575,1036
1590192000,2020-05-23 00:00:00,ADA/USD,0.055908,0.056480,0.054266,0.054901,0.055089,3013099.23699291,165422.16121014775,575
1590105600,2020-05-22 00:00:00,ADA/USD,0.051584,0.056824,0.051293,0.055704,0.054529,11171199.76195233,622280.5115397925,1570
1590019200,2020-05-21 00:00:00,ADA/USD,0.056818,0.057500,0.049512,0.052086,0.053224,16438040.29097434,856191.7665956895,1578
1589932800,2020-05-20 00:00:00,ADA/USD,0.056766,0.057506,0.053590,0.056877,0.055874,9324906.41136923,530372.7019594477,1118
1589846400,2020-05-19 00:00:00,ADA/USD,0.054433,0.057229,0.052600,0.056897,0.055070,7325000.23787853,416770.53853457473,916
1589760000,2020-05-18 00:00:00,ADA/USD,0.051352,0.054980,0.051352,0.054204,0.053910,6232186.59704027,337809.4423059708,873
1589673600,2020-05-17 00:00:00,ADA/USD,0.051029,0.052200,0.051011,0.051267,0.051496,3694072.96792543,189384.03884663302,469
1589587200,2020-05-16 00:00:00,ADA/USD,0.050206,0.051427,0.049952,0.051055,0.050870,1706754.54568360,87138.3533298762,264
1589500800,2020-05-15 00:00:00,ADA/USD,0.051014,0.051951,0.049693,0.050280,0.050747,5426403.33966270,272839.5599182405,705
1589414400,2020-05-14 00:00:00,ADA/USD,0.051882,0.052150,0.050332,0.051111,0.051287,5566346.98572646,284501.5607874651,730
1589328000,2020-05-13 00:00:00,ADA/USD,0.050766,0.052388,0.049931,0.051678,0.051117,17181574.27616988,887909.3954439071,1762
1589241600,2020-05-12 00:00:00,ADA/USD,0.048113,0.051071,0.048113,0.050492,0.049894,11804921.32985817,596054.0877871988,1254
1589155200,2020-05-11 00:00:00,ADA/USD,0.047610,0.049907,0.045000,0.047944,0.047200,15073657.15055420,722691.4184261706,1193
1589068800,2020-05-10 00:00:00,ADA/USD,0.051524,0.051524,0.042731,0.047705,0.047026,31022824.28252053,1479943.8323976418,2621
1588982400,2020-05-09 00:00:00,ADA/USD,0.052080,0.053000,0.051347,0.051513,0.052408,5759700.45539365,296699.4495586931,795
1588896000,2020-05-08 00:00:00,ADA/USD,0.051340,0.053685,0.050964,0.052144,0.052439,8822092.88216176,460019.2112474429,1062
1588809600,2020-05-07 00:00:00,ADA/USD,0.048829,0.051665,0.048568,0.051281,0.050347,7586505.42336270,389043.58461546263,894
1588723200,2020-05-06 00:00:00,ADA/USD,0.049344,0.051160,0.048570,0.049070,0.050048,7480455.40205456,367065.94657881727,696
1588636800,2020-05-05 00:00:00,ADA/USD,0.049638,0.050629,0.048578,0.049542,0.049634,4954753.10366440,245468.37826174172,522
1588550400,2020-05-04 00:00:00,ADA/USD,0.049022,0.050243,0.046289,0.049587,0.048580,20121613.43320030,997770.4453121033,2108
1588464000,2020-05-03 00:00:00,ADA/USD,0.051176,0.051780,0.048000,0.048973,0.049770,7953906.25756907,389526.6511519301,986
1588377600,2020-05-02 00:00:00,ADA/USD,0.050903,0.051500,0.049450,0.050970,0.050606,5417329.68575578,276121.2940829721,692
1588291200,2020-05-01 00:00:00,ADA/USD,0.047609,0.051919,0.047589,0.050994,0.050285,10453332.29784083,533057.2271960953,1163
1588204800,2020-04-30 00:00:00,ADA/USD,0.051575,0.054487,0.047089,0.047481,0.050631,27496833.66100107,1305577.159057992,2487
1588118400,2020-04-29 00:00:00,ADA/USD,0.047000,0.052399,0.046862,0.051550,0.050715,15166812.57825198,781849.1884088896,1615
1588032000,2020-04-28 00:00:00,ADA/USD,0.046617,0.048097,0.046213,0.046957,0.047199,6446906.86727459,302727.4057666129,649
1587945600,2020-04-27 00:00:00,ADA/USD,0.045900,0.047500,0.044235,0.046617,0.045937,7415291.92643714,345678.66373472015,867
1587859200,2020-04-26 00:00:00,ADA/USD,0.042289,0.046196,0.041978,0.045900,0.044634,8827829.43778271,405197.37119422643,986
1587772800,2020-04-25 00:00:00,ADA/USD,0.041610,0.043534,0.041100,0.042170,0.042434,6199257.40316152,261422.6846913213,655
1587686400,2020-04-24 00:00:00,ADA/USD,0.040950,0.043847,0.040950,0.041764,0.042914,10421035.93649747,435224.1448518804,1075
1587600000,2020-04-23 00:00:00,ADA/USD,0.036639,0.042599,0.036516,0.040810,0.039349,12148147.79712997,495765.91160087404,1199
1587513600,2020-04-22 00:00:00,ADA/USD,0.034556,0.036689,0.034482,0.036665,0.035880,3523481.47022978,129188.4481059749,334
1587427200,2020-04-21 00:00:00,ADA/USD,0.034072,0.035040,0.033790,0.034635,0.034223,4945339.15902380,171281.82177278932,428
1587340800,2020-04-20 00:00:00,ADA/USD,0.035500,0.036566,0.033921,0.033990,0.034962,6669706.99927864,226703.340905481,669
1587254400,2020-04-19 00:00:00,ADA/USD,0.036435,0.036733,0.035260,0.035600,0.035972,2044831.15525459,72795.98912706341,363
1587168000,2020-04-18 00:00:00,ADA/USD,0.034522,0.036940,0.034522,0.036565,0.035989,3726567.78622354,136261.95110326374,514
1587081600,2020-04-17 00:00:00,ADA/USD,0.034482,0.034863,0.034180,0.034500,0.034426,1433241.02325108,49446.815302162264,244
1586995200,2020-04-16 00:00:00,ADA/USD,0.031827,0.035000,0.030593,0.034398,0.032465,9527443.15539443,327724.9896592576,804
1586908800,2020-04-15 00:00:00,ADA/USD,0.032941,0.033700,0.031760,0.031800,0.032643,1184206.06032114,37657.75271821226,254
1586822400,2020-04-14 00:00:00,ADA/USD,0.033363,0.033800,0.032660,0.033021,0.033260,2138784.77368965,70624.81201200593,292
1586736000,2020-04-13 00:00:00,ADA/USD,0.033500,0.033557,0.032001,0.033205,0.032745,3964705.28113901,131648.0388602208,423
1586649600,2020-04-12 00:00:00,ADA/USD,0.033777,0.035000,0.033030,0.033500,0.034344,5396869.17712193,180795.11743358467,468
1586563200,2020-04-11 00:00:00,ADA/USD,0.033315,0.034110,0.032799,0.033529,0.033676,3247671.41355489,108891.17482508192,246
1586476800,2020-04-10 00:00:00,ADA/USD,0.036125,0.036199,0.032111,0.033161,0.033908,7746165.45091538,256870.59251780497,844
1586390400,2020-04-09 00:00:00,ADA/USD,0.036453,0.036643,0.035357,0.036170,0.035885,3411555.86542910,123395.97565257056,396
1586304000,2020-04-08 00:00:00,ADA/USD,0.035445,0.036805,0.035383,0.036509,0.036263,4103515.14104744,149815.234284501,507
1586217600,2020-04-07 00:00:00,ADA/USD,0.035936,0.037336,0.034560,0.035191,0.036320,16109099.81322481,566895.3315271942,1107
1586131200,2020-04-06 00:00:00,ADA/USD,0.032188,0.036132,0.032150,0.036084,0.034293,9932202.15327655,358393.582498831,856
1586044800,2020-04-05 00:00:00,ADA/USD,0.032405,0.032634,0.031636,0.032005,0.032040,5225651.07085514,167246.96252271874,374
1585958400,2020-04-04 00:00:00,ADA/USD,0.032261,0.032739,0.031806,0.032592,0.032197,1384015.14850247,45107.821719992506,307
1585872000,2020-04-03 00:00:00,ADA/USD,0.031830,0.032834,0.031672,0.032262,0.032311,5450597.22660168,175847.1677246234,485
1585785600,2020-04-02 00:00:00,ADA/USD,0.031091,0.033541,0.030843,0.031946,0.032291,7538013.22394316,240809.37045208822,635
1585699200,2020-04-01 00:00:00,ADA/USD,0.030500,0.031000,0.029548,0.031000,0.030245,9486264.46188052,294074.1983182961,670
1585612800,2020-03-31 00:00:00,ADA/USD,0.029653,0.030673,0.029542,0.030575,0.030148,2872638.70534302,87830.92841586284,321
1585526400,2020-03-30 00:00:00,ADA/USD,0.028047,0.030463,0.028044,0.029702,0.029310,9943800.87318096,295350.7735352208,825
1585440000,2020-03-29 00:00:00,ADA/USD,0.030046,0.030046,0.028100,0.028166,0.028835,4343505.99106175,122339.18974424525,456
1585353600,2020-03-28 00:00:00,ADA/USD,0.028633,0.029963,0.027850,0.029928,0.028809,8586363.95108455,256972.70032805842,733
1585267200,2020-03-27 00:00:00,ADA/USD,0.030997,0.031510,0.028500,0.028937,0.030119,6371351.76179147,184367.8059309598,627
1585180800,2020-03-26 00:00:00,ADA/USD,0.029635,0.031000,0.029340,0.030917,0.029844,3898161.58498236,120519.46172289962,490
1585094400,2020-03-25 00:00:00,ADA/USD,0.030254,0.030530,0.028847,0.029495,0.029579,10010479.81018125,295259.102001296,691
1585008000,2020-03-24 00:00:00,ADA/USD,0.029432,0.030490,0.029000,0.030254,0.029613,11622895.64926268,351639.0849727931,743
1584921600,2020-03-23 00:00:00,ADA/USD,0.027000,0.030000,0.026666,0.029141,0.028323,11790575.97934432,343589.17461407284,714
1584835200,2020-03-22 00:00:00,ADA/USD,0.029401,0.030528,0.026850,0.027165,0.027808,8839461.09119376,240123.9605422785,585
1584748800,2020-03-21 00:00:00,ADA/USD,0.029206,0.030650,0.027877,0.029427,0.029451,5123030.52694099,150755.4193162925,426
1584662400,2020-03-20 00:00:00,ADA/USD,0.030484,0.034183,0.026729,0.029412,0.031458,17794008.21032620,523357.36948211415,1554
1584576000,2020-03-19 00:00:00,ADA/USD,0.026200,0.032025,0.025840,0.030430,0.029949,21241131.19316249,646367.6222079345,1734
1584489600,2020-03-18 00:00:00,ADA/USD,0.025852,0.026533,0.024427,0.026146,0.025514,7209263.03529120,188493.3913207237,549
1584403200,2020-03-17 00:00:00,ADA/USD,0.024389,0.026678,0.024250,0.026006,0.025915,10294786.86128114,267726.2271144773,893
1584316800,2020-03-16 00:00:00,ADA/USD,0.026576,0.026868,0.021546,0.024215,0.023517,17046594.65205347,412783.2894994748,1679
1584230400,2020-03-15 00:00:00,ADA/USD,0.025649,0.028984,0.022890,0.027022,0.026322,21776581.34058647,588446.7809853276,1475
1584144000,2020-03-14 00:00:00,ADA/USD,0.028554,0.029079,0.025377,0.025698,0.027211,7854873.23098993,201854.53228997922,815
1584057600,2020-03-13 00:00:00,ADA/USD,0.023558,0.029763,0.018540,0.028419,0.024941,61586363.14483710,1750222.8542131255,6080
1583971200,2020-03-12 00:00:00,ADA/USD,0.039823,0.039823,0.022948,0.023319,0.029494,42764703.96797788,997230.1318292762,5844
1583884800,2020-03-11 00:00:00,ADA/USD,0.041416,0.041767,0.037424,0.039746,0.039307,9776320.52471734,388569.6355754154,772
1583798400,2020-03-10 00:00:00,ADA/USD,0.041694,0.043100,0.040281,0.041307,0.041754,4141331.22876207,171065.96906647485,516
1583712000,2020-03-09 00:00:00,ADA/USD,0.043750,0.044012,0.039000,0.041489,0.041390,19512147.97905823,809539.5075031468,1863
1583625600,2020-03-08 00:00:00,ADA/USD,0.048568,0.048568,0.042546,0.042818,0.044939,7813002.32651295,334537.1336166315,1141
1583539200,2020-03-07 00:00:00,ADA/USD,0.051891,0.051891,0.048300,0.048979,0.049310,2795655.04435290,136928.3884173607,361
1583452800,2020-03-06 00:00:00,ADA/USD,0.050960,0.051699,0.050015,0.051540,0.050985,2367955.22260271,122044.41217294369,307
1583366400,2020-03-05 00:00:00,ADA/USD,0.049522,0.052313,0.049450,0.051059,0.050816,6077947.53208175,310333.9230405621,700
1583280000,2020-03-04 00:00:00,ADA/USD,0.048680,0.050355,0.048103,0.048790,0.049188,2817659.72972924,137473.61821348962,609
1583193600,2020-03-03 00:00:00,ADA/USD,0.049138,0.049480,0.047502,0.048680,0.048482,2721297.45342089,132472.76003252892,407
1583107200,2020-03-02 00:00:00,ADA/USD,0.045471,0.049806,0.045471,0.049083,0.048054,8167027.85248591,400862.22808356595,773
1583020800,2020-03-01 00:00:00,ADA/USD,0.047138,0.048332,0.045100,0.045723,0.046839,7446381.82263207,340470.91607620614,661
1582934400,2020-02-29 00:00:00,ADA/USD,0.049403,0.049788,0.047232,0.047284,0.048095,1123289.85272049,53113.63739603564,252
1582848000,2020-02-28 00:00:00,ADA/USD,0.050514,0.051062,0.045794,0.048864,0.047537,6416817.97668353,313551.393612664,831
1582761600,2020-02-27 00:00:00,ADA/USD,0.049056,0.052184,0.046305,0.049404,0.049658,10786434.41349084,532893.0057641015,1208
1582675200,2020-02-26 00:00:00,ADA/USD,0.056039,0.056450,0.046551,0.049195,0.050269,25389780.10380910,1249050.2322068887,2329
1582588800,2020-02-25 00:00:00,ADA/USD,0.059028,0.059028,0.055750,0.056381,0.056917,3643618.34843940,205430.8461033618,808
1582502400,2020-02-24 00:00:00,ADA/USD,0.061439,0.061913,0.057263,0.058642,0.059365,4828201.91622218,283135.41677110107,713
1582416000,2020-02-23 00:00:00,ADA/USD,0.058442,0.062165,0.058241,0.061802,0.061176,4775989.52936707,295165.7048939437,781
1582329600,2020-02-22 00:00:00,ADA/USD,0.058683,0.059041,0.057190,0.058516,0.058191,854602.80876122,50007.93795747155,518
1582243200,2020-02-21 00:00:00,ADA/USD,0.058187,0.060022,0.057698,0.058809,0.059345,2426288.38810678,142687.59381617163,742
1582156800,2020-02-20 00:00:00,ADA/USD,0.057500,0.058891,0.055190,0.058215,0.057169,10787056.09632878,627968.47064778,1655
1582070400,2020-02-19 00:00:00,ADA/USD,0.062902,0.063500,0.057000,0.057500,0.060571,10231128.18850070,588289.8708387903,2155
1581984000,2020-02-18 00:00:00,ADA/USD,0.060287,0.063893,0.057984,0.062902,0.061859,8153299.10987048,512858.820609073,1539
1581897600,2020-02-17 00:00:00,ADA/USD,0.061656,0.062672,0.055690,0.060309,0.058523,6454217.06065678,389247.37671114976,1639
1581811200,2020-02-16 00:00:00,ADA/USD,0.063990,0.067052,0.056091,0.061897,0.062277,15542689.57032408,962045.8563343496,2383
1581724800,2020-02-15 00:00:00,ADA/USD,0.071200,0.071398,0.062468,0.063761,0.066980,13957573.11448693,889948.8193528012,2562
1581638400,2020-02-14 00:00:00,ADA/USD,0.068493,0.071445,0.067060,0.070851,0.069718,6464898.33890450,458044.5122097227,1158
1581552000,2020-02-13 00:00:00,ADA/USD,0.068340,0.072271,0.065000,0.068920,0.069037,14450629.47173944,995937.383192282,2577
1581465600,2020-02-12 00:00:00,ADA/USD,0.063930,0.070410,0.063930,0.068361,0.066129,13208609.09772240,902953.726529401,2176
1581379200,2020-02-11 00:00:00,ADA/USD,0.060293,0.063930,0.058700,0.063813,0.061900,8451557.62165369,539319.2465105868,1196
1581292800,2020-02-10 00:00:00,ADA/USD,0.061952,0.062035,0.058414,0.060408,0.059902,4846406.36620386,292761.7157696428,978
1581206400,2020-02-09 00:00:00,ADA/USD,0.060213,0.062439,0.060012,0.062004,0.061299,6798787.75161535,421552.03575115814,860
1581120000,2020-02-08 00:00:00,ADA/USD,0.059803,0.061333,0.057200,0.060046,0.059863,6323812.77844008,379719.662094213,873
1581033600,2020-02-07 00:00:00,ADA/USD,0.060030,0.062476,0.059402,0.059857,0.060948,4246899.74316837,254206.6779268291,811
1580947200,2020-02-06 00:00:00,ADA/USD,0.059286,0.060740,0.058250,0.059942,0.059677,5819542.80775982,348835.03498273913,1181
1580860800,2020-02-05 00:00:00,ADA/USD,0.055868,0.060107,0.055524,0.059166,0.058931,6892649.23378948,407810.4845663884,1150
1580774400,2020-02-04 00:00:00,ADA/USD,0.057362,0.057688,0.054036,0.055781,0.055810,4841032.53447989,270037.63580582273,969
1580688000,2020-02-03 00:00:00,ADA/USD,0.055650,0.057960,0.055379,0.057025,0.056966,3792118.06502488,216245.53265804378,770
1580601600,2020-02-02 00:00:00,ADA/USD,0.055903,0.058469,0.054807,0.055797,0.057267,4715637.59889261,263118.4311054109,1097
1580515200,2020-02-01 00:00:00,ADA/USD,0.053762,0.057152,0.053200,0.056096,0.055008,2740167.00139612,153712.40811031676,763
1580428800,2020-01-31 00:00:00,ADA/USD,0.056098,0.056507,0.052100,0.053794,0.054236,4631527.59075177,249148.3952169007,919
1580342400,2020-01-30 00:00:00,ADA/USD,0.053120,0.057150,0.052100,0.056100,0.055106,7548157.83896842,423451.65476612834,1446
1580256000,2020-01-29 00:00:00,ADA/USD,0.053209,0.057500,0.052695,0.053121,0.055290,11778487.73849505,625685.0471565956,1791
1580169600,2020-01-28 00:00:00,ADA/USD,0.047816,0.054450,0.047489,0.053010,0.051308,19134884.74812070,1014340.2404978783,2221
1580083200,2020-01-27 00:00:00,ADA/USD,0.044672,0.048800,0.043956,0.047713,0.046650,9811472.13488407,468134.76997172367,1100
1579996800,2020-01-26 00:00:00,ADA/USD,0.042876,0.044555,0.042876,0.044530,0.043463,1039732.11656967,46299.27115084741,196
1579910400,2020-01-25 00:00:00,ADA/USD,0.044882,0.045000,0.042939,0.043141,0.043906,758903.90612571,32739.873414169255,408
1579824000,2020-01-24 00:00:00,ADA/USD,0.043008,0.045135,0.041279,0.044966,0.043302,2670049.19127168,120061.43193472236,644
1579737600,2020-01-23 00:00:00,ADA/USD,0.045456,0.045456,0.042097,0.043330,0.043545,4190620.34474265,181579.57953769903,893
1579651200,2020-01-22 00:00:00,ADA/USD,0.046291,0.046306,0.045352,0.045461,0.045811,2017290.21273573,91708.03036117903,375
1579564800,2020-01-21 00:00:00,ADA/USD,0.043663,0.046800,0.043584,0.046250,0.045717,5238666.58283274,242288.3294560142,856
1579478400,2020-01-20 00:00:00,ADA/USD,0.042100,0.044290,0.041994,0.044136,0.043510,2956104.86434883,130470.64429289997,550
1579392000,2020-01-19 00:00:00,ADA/USD,0.044818,0.045899,0.041325,0.042077,0.043544,3342334.31928556,140635.4011525785,751
1579305600,2020-01-18 00:00:00,ADA/USD,0.044910,0.046000,0.043175,0.044933,0.045144,7382476.99541743,331716.8388350914,977
1579219200,2020-01-17 00:00:00,ADA/USD,0.041383,0.046000,0.041156,0.044911,0.044139,12650297.26908491,568137.5006518724,1621
1579132800,2020-01-16 00:00:00,ADA/USD,0.042860,0.043297,0.040285,0.041389,0.041341,3620020.98867812,149829.0487003987,576
1579046400,2020-01-15 00:00:00,ADA/USD,0.041637,0.043898,0.040100,0.042860,0.041850,14182196.74839768,607848.9526363246,1727
1578960000,2020-01-14 00:00:00,ADA/USD,0.037234,0.042710,0.037197,0.041724,0.040166,9572282.85573373,399393.9298726341,1625
1578873600,2020-01-13 00:00:00,ADA/USD,0.037738,0.037767,0.036677,0.036843,0.036952,1582773.71923813,58314.132137890425,198
1578787200,2020-01-12 00:00:00,ADA/USD,0.036769,0.037790,0.036611,0.037790,0.037225,697984.65845030,26376.840242836835,175
1578700800,2020-01-11 00:00:00,ADA/USD,0.036705,0.037686,0.036427,0.036778,0.037284,1302009.71260177,47885.31321006789,241
1578614400,2020-01-10 00:00:00,ADA/USD,0.036237,0.037026,0.034790,0.036955,0.035700,2301040.58432955,85034.95479389853,532
1578528000,2020-01-09 00:00:00,ADA/USD,0.036288,0.036327,0.035492,0.036198,0.035967,2907286.50722638,105237.95698858051,416
1578441600,2020-01-08 00:00:00,ADA/USD,0.037206,0.038588,0.035783,0.036445,0.037398,7922477.22365827,288734.68241622567,960
1578355200,2020-01-07 00:00:00,ADA/USD,0.037518,0.038179,0.036465,0.037139,0.037370,7155296.59665249,265740.5603030768,1093
1578268800,2020-01-06 00:00:00,ADA/USD,0.034395,0.037400,0.034395,0.037379,0.035733,4660856.64966714,174218.16070790804,674
1578182400,2020-01-05 00:00:00,ADA/USD,0.034301,0.035454,0.034247,0.034487,0.034980,3659303.23963711,126198.390825365,337
1578096000,2020-01-04 00:00:00,ADA/USD,0.033936,0.034370,0.033795,0.034301,0.033953,648986.45211124,22260.884293867643,168
1578009600,2020-01-03 00:00:00,ADA/USD,0.032651,0.034260,0.032400,0.033847,0.033609,3519486.37800217,119124.05543623946,550
1577923200,2020-01-02 00:00:00,ADA/USD,0.033417,0.033417,0.032290,0.032693,0.032946,3479188.14984125,113745.09818275999,492
1577836800,2020-01-01 00:00:00,ADA/USD,0.032652,0.033863,0.032566,0.033411,0.033259,3312332.13693943,110668.32902728331,224
1577750400,2019-12-31 00:00:00,ADA/USD,0.033311,0.033597,0.032370,0.032672,0.032834,7644054.29205475,249746.54183001278,717
1577664000,2019-12-30 00:00:00,ADA/USD,0.034140,0.034190,0.033142,0.033341,0.033471,1765958.01668371,58878.806234251584,422
1577577600,2019-12-29 00:00:00,ADA/USD,0.033557,0.034489,0.033237,0.034274,0.033736,2577447.53512969,88339.43681903499,382
1577491200,2019-12-28 00:00:00,ADA/USD,0.032898,0.034067,0.032898,0.033649,0.033823,1838520.16539170,61864.36504526532,204
1577404800,2019-12-27 00:00:00,ADA/USD,0.034200,0.034229,0.031666,0.032897,0.032749,9009344.21164138,296380.3965303665,836
1577318400,2019-12-26 00:00:00,ADA/USD,0.033387,0.034851,0.033259,0.034075,0.034132,1808425.09457657,61622.085097696625,407
1577232000,2019-12-25 00:00:00,ADA/USD,0.033910,0.033910,0.032824,0.033337,0.033246,785366.81731603,26181.773588864493,260
1577145600,2019-12-24 00:00:00,ADA/USD,0.033075,0.034470,0.032804,0.033951,0.033771,1440868.59600701,48918.929703033995,457
1577059200,2019-12-23 00:00:00,ADA/USD,0.034587,0.034640,0.032914,0.032914,0.033696,3392187.18666140,111650.44906177331,647
1576972800,2019-12-22 00:00:00,ADA/USD,0.033172,0.034462,0.033130,0.034462,0.033807,981032.85390759,33808.35421136337,298
1576886400,2019-12-21 00:00:00,ADA/USD,0.033803,0.033805,0.032950,0.033124,0.033213,2382368.90661723,78913.58766278913,262
1576800000,2019-12-20 00:00:00,ADA/USD,0.033009,0.033807,0.032622,0.033798,0.033263,580384.42114076,19615.832665715407,207
1576713600,2019-12-19 00:00:00,ADA/USD,0.034424,0.034700,0.032964,0.032976,0.033709,1642048.23509883,54148.18260061902,319
