unix,date,symbol,open,high,low,close,vwap,Volume EOS,Volume USD,tradecount
1593043200,2020-06-25 00:00:00,EOS/USD,2.5006,2.5210,2.4361,2.4784,2.4807,52979.19568147,131303.63857695527,291
1592956800,2020-06-24 00:00:00,EOS/USD,2.5703,2.5965,2.4570,2.4991,2.5034,123875.58149869,309577.46572337614,512
1592870400,2020-06-23 00:00:00,EOS/USD,2.5858,2.5931,2.5590,2.5692,2.5717,30786.54460072,79096.79038816983,193
1592784000,2020-06-22 00:00:00,EOS/USD,2.5100,2.6039,2.5100,2.5840,2.5713,79329.89010102,204988.4360210357,331
1592697600,2020-06-21 00:00:00,EOS/USD,2.5357,2.5491,2.5088,2.5090,2.5224,20049.48097338,50304.147762210414,121
1592611200,2020-06-20 00:00:00,EOS/USD,2.5213,2.5562,2.4503,2.5317,2.4895,99730.95411203,252488.85652542632,352
1592524800,2020-06-19 00:00:00,EOS/USD,2.5337,2.5457,2.5022,2.5153,2.5234,54421.14891900,136885.5158759607,239
1592438400,2020-06-18 00:00:00,EOS/USD,2.5664,2.5664,2.4985,2.5400,2.5343,65440.51424152,166218.9061734608,231
1592352000,2020-06-17 00:00:00,EOS/USD,2.5537,2.6008,2.5169,2.5648,2.5508,62079.36104839,159221.14521691066,313
1592265600,2020-06-16 00:00:00,EOS/USD,2.5261,2.5618,2.5235,2.5533,2.5478,40286.30715651,102863.028062717,254
1592179200,2020-06-15 00:00:00,EOS/USD,2.5589,2.5649,2.4223,2.5362,2.4912,75458.85809452,191378.7558993216,448
1592092800,2020-06-14 00:00:00,EOS/USD,2.5985,2.6036,2.5269,2.5631,2.5639,46537.67897728,119280.72498666636,244
1592006400,2020-06-13 00:00:00,EOS/USD,2.5893,2.6158,2.5534,2.6056,2.5800,39686.63928107,103407.50731075599,191
1591920000,2020-06-12 00:00:00,EOS/USD,2.5133,2.6215,2.4822,2.5889,2.5502,40234.54065305,104163.20229668115,327
1591833600,2020-06-11 00:00:00,EOS/USD,2.7596,2.7729,2.4359,2.5138,2.5702,213720.53255982,537250.6747488755,851
1591747200,2020-06-10 00:00:00,EOS/USD,2.7585,2.7814,2.7291,2.7626,2.7488,105491.76720611,291431.5560835995,361
1591660800,2020-06-09 00:00:00,EOS/USD,2.7930,2.8049,2.6583,2.7667,2.7442,114122.57228212,315742.9207329414,472
1591574400,2020-06-08 00:00:00,EOS/USD,2.8199,2.8199,2.7529,2.7861,2.7876,46512.48712413,129588.44037653858,270
1591488000,2020-06-07 00:00:00,EOS/USD,2.7915,2.8268,2.7355,2.7995,2.7776,56852.35362223,159158.1639654329,257
1591401600,2020-06-06 00:00:00,EOS/USD,2.8125,2.8363,2.7744,2.8005,2.8143,73200.61217800,204998.31440448898,259
1591315200,2020-06-05 00:00:00,EOS/USD,2.7199,2.8674,2.7112,2.8203,2.8043,100584.51741031,283678.5144522973,518
1591228800,2020-06-04 00:00:00,EOS/USD,2.6980,2.7449,2.6635,2.7233,2.7084,79356.54808630,216111.6874034208,366
1591142400,2020-06-03 00:00:00,EOS/USD,2.6707,2.7028,2.6346,2.6962,2.6759,138921.51885212,374560.199129086,500
1591056000,2020-06-02 00:00:00,EOS/USD,2.8241,2.8944,2.5876,2.6740,2.7361,367306.23834137,982176.8813248234,1186
1590969600,2020-06-01 00:00:00,EOS/USD,2.6708,2.8386,2.6645,2.8227,2.7486,153033.83334995,431968.6013969039,683
1590883200,2020-05-31 00:00:00,EOS/USD,2.7570,2.7627,2.6568,2.6719,2.7081,106884.06145178,285583.523793011,345
1590796800,2020-05-30 00:00:00,EOS/USD,2.6151,2.7821,2.5991,2.7713,2.6926,182465.45826762,505666.52449705533,546
1590710400,2020-05-29 00:00:00,EOS/USD,2.6146,2.6637,2.5911,2.6151,2.6311,55805.28808584,145936.4088732802,273
1590624000,2020-05-28 00:00:00,EOS/USD,2.5708,2.6200,2.5209,2.6073,2.5717,36474.21915484,95099.23160241434,226
1590537600,2020-05-27 00:00:00,EOS/USD,2.5039,2.5760,2.5039,2.5637,2.5389,42120.42586300,107984.13578497308,208
1590451200,2020-05-26 00:00:00,EOS/USD,2.5352,2.5352,2.4604,2.5001,2.5087,50576.01678877,126445.09957360389,228
1590364800,2020-05-25 00:00:00,EOS/USD,2.4774,2.5434,2.4505,2.5259,2.5179,59571.28464888,150471.107894606,229
1590278400,2020-05-24 00:00:00,EOS/USD,2.5756,2.6007,2.4926,2.5096,2.5540,45757.76673483,114833.69139772936,259
1590192000,2020-05-23 00:00:00,EOS/USD,2.5949,2.6157,2.5505,2.5645,2.5768,21076.79842189,54051.449552936894,176
1590105600,2020-05-22 00:00:00,EOS/USD,2.4568,2.6373,2.4447,2.5875,2.5194,80338.16930804,207875.0130845535,360
1590019200,2020-05-21 00:00:00,EOS/USD,2.6124,2.6135,2.3966,2.4583,2.4977,126136.13729553,310080.4663136014,651
1589932800,2020-05-20 00:00:00,EOS/USD,2.6558,2.6715,2.5243,2.5920,2.5895,106396.90245649,275780.7711672221,416
1589846400,2020-05-19 00:00:00,EOS/USD,2.6641,2.6641,2.6641,2.6641,0.0000,0.00000000,0.0,0
1589760000,2020-05-18 00:00:00,EOS/USD,2.6227,2.7399,2.6076,2.6641,2.6793,116875.65334613,311368.4280794249,417
1589673600,2020-05-17 00:00:00,EOS/USD,2.6440,2.6718,2.6000,2.6181,2.6442,80218.64608136,210020.43730560862,252
1589587200,2020-05-16 00:00:00,EOS/USD,2.5814,2.6803,2.5719,2.6476,2.6288,98433.46821690,260612.45045106445,289
1589500800,2020-05-15 00:00:00,EOS/USD,2.6280,2.6580,2.5358,2.5799,2.6023,127741.57349457,329560.48545864114,550
1589414400,2020-05-14 00:00:00,EOS/USD,2.5258,2.6575,2.4769,2.6236,2.5760,151025.95768602,396231.7025850421,545
1589328000,2020-05-13 00:00:00,EOS/USD,2.4553,2.5555,2.4369,2.5272,2.5114,71456.37466983,180584.55006559438,298
1589241600,2020-05-12 00:00:00,EOS/USD,2.4224,2.4635,2.4037,2.4450,2.4387,33105.51547213,80942.98532935783,219
1589155200,2020-05-11 00:00:00,EOS/USD,2.4724,2.4929,2.2800,2.4177,2.3908,157767.04894493,381433.3942341572,672
1589068800,2020-05-10 00:00:00,EOS/USD,2.7421,2.7421,2.2950,2.4330,2.4443,236242.62192129,574778.2991344986,1256
1588982400,2020-05-09 00:00:00,EOS/USD,2.7440,2.8364,2.7405,2.7561,2.7918,64978.16253102,179086.31375174422,321
1588896000,2020-05-08 00:00:00,EOS/USD,2.7734,2.8125,2.7088,2.7550,2.7711,49451.80100148,136239.7117590774,318
1588809600,2020-05-07 00:00:00,EOS/USD,2.6516,2.7958,2.5977,2.7693,2.7132,134134.99653562,371460.0459060925,573
1588723200,2020-05-06 00:00:00,EOS/USD,2.7675,2.8237,2.6186,2.6660,2.7297,35261.73252961,94007.77892394026,242
1588636800,2020-05-05 00:00:00,EOS/USD,2.7750,2.8206,2.7210,2.7665,2.7771,42778.24789725,118346.02280774213,210
1588550400,2020-05-04 00:00:00,EOS/USD,2.8415,2.8415,2.6366,2.7782,2.7387,106740.65242322,296546.8805621898,516
1588464000,2020-05-03 00:00:00,EOS/USD,2.9478,3.0069,2.7800,2.8453,2.9213,72434.90528250,206099.03600029723,334
1588377600,2020-05-02 00:00:00,EOS/USD,2.8630,2.9451,2.8610,2.9312,2.8940,38047.90569132,111526.02116239717,184
1588291200,2020-05-01 00:00:00,EOS/USD,2.8287,2.9232,2.8216,2.8735,2.8759,84471.78252790,242729.66709392064,368
1588204800,2020-04-30 00:00:00,EOS/USD,3.0019,3.1200,2.7521,2.8239,2.9348,427413.09828743,1206971.8482538736,1130
1588118400,2020-04-29 00:00:00,EOS/USD,2.7691,3.0863,2.7669,3.0008,2.8978,393293.21546113,1180194.2809557589,1296
1588032000,2020-04-28 00:00:00,EOS/USD,2.7448,2.7801,2.6904,2.7742,2.7299,85174.74320675,236291.77260416586,257
1587945600,2020-04-27 00:00:00,EOS/USD,2.7456,2.8100,2.6835,2.7428,2.7496,179794.01736939,493139.0308407629,444
1587859200,2020-04-26 00:00:00,EOS/USD,2.7043,2.7788,2.6821,2.7418,2.7258,116029.88696068,318130.74406879244,288
1587772800,2020-04-25 00:00:00,EOS/USD,2.7019,2.8039,2.6678,2.6987,2.7118,150795.53002533,406951.89687935804,445
1587686400,2020-04-24 00:00:00,EOS/USD,2.6920,2.7388,2.6710,2.7007,2.7093,57460.30571844,155183.0476537909,254
1587600000,2020-04-23 00:00:00,EOS/USD,2.6309,2.7700,2.5853,2.6650,2.6867,152537.25735150,406511.79084174754,611
1587513600,2020-04-22 00:00:00,EOS/USD,2.5200,2.6564,2.5179,2.6216,2.6018,83680.48169903,219376.75082217704,356
1587427200,2020-04-21 00:00:00,EOS/USD,2.5203,2.5717,2.4877,2.5458,2.5370,64400.07802253,163949.71862975686,214
1587340800,2020-04-20 00:00:00,EOS/USD,2.6124,2.7102,2.4359,2.5145,2.5617,212768.82571472,535007.2122596635,680
1587254400,2020-04-19 00:00:00,EOS/USD,2.7308,2.7308,2.5361,2.6041,2.6287,155573.73876491,405129.5731177021,432
1587168000,2020-04-18 00:00:00,EOS/USD,2.6280,2.7659,2.6190,2.7240,2.7036,106422.71227065,289895.4682252506,323
1587081600,2020-04-17 00:00:00,EOS/USD,2.6679,2.6721,2.5858,2.6196,2.6251,131881.82041234,345477.61675216584,340
1586995200,2020-04-16 00:00:00,EOS/USD,2.4000,2.7238,2.3500,2.6504,2.6009,245360.49274361,650303.4499676639,737
1586908800,2020-04-15 00:00:00,EOS/USD,2.4500,2.5034,2.3944,2.4027,2.4495,93159.28846010,223833.82238308224,439
1586822400,2020-04-14 00:00:00,EOS/USD,2.4591,2.5092,2.4200,2.4751,2.4653,35555.06016976,88002.32942617298,222
1586736000,2020-04-13 00:00:00,EOS/USD,2.5000,2.5000,2.3385,2.4588,2.4228,152558.60692111,375111.1026976253,557
1586649600,2020-04-12 00:00:00,EOS/USD,2.5164,2.5955,2.4679,2.5038,2.5537,29074.12731878,72795.79998076137,243
1586563200,2020-04-11 00:00:00,EOS/USD,2.5035,2.5450,2.4431,2.4950,2.5029,23408.74375881,58404.81567823095,195
1586476800,2020-04-10 00:00:00,EOS/USD,2.7451,2.7451,2.4244,2.4887,2.5371,41049.79509379,102160.62504991518,304
1586390400,2020-04-09 00:00:00,EOS/USD,2.7414,2.7628,2.6836,2.7517,2.7141,86768.81752853,238761.755193256,297
1586304000,2020-04-08 00:00:00,EOS/USD,2.6165,2.7868,2.5849,2.7491,2.6956,76533.61307119,210398.55569400842,355
1586217600,2020-04-07 00:00:00,EOS/USD,2.7736,2.8207,2.5400,2.6190,2.7034,138269.52024765,362127.87352859543,624
1586131200,2020-04-06 00:00:00,EOS/USD,2.3589,2.7800,2.3589,2.7586,2.6164,211836.03554334,584370.8876498577,635
1586044800,2020-04-05 00:00:00,EOS/USD,2.3691,2.3875,2.3290,2.3600,2.3560,36652.10087746,86498.95807080559,131
1585958400,2020-04-04 00:00:00,EOS/USD,2.3317,2.4015,2.2857,2.3542,2.3379,67619.27336221,159189.2933493148,215
1585872000,2020-04-03 00:00:00,EOS/USD,2.2823,2.3830,2.2785,2.3330,2.3200,79201.44050907,184776.96070766033,311
1585785600,2020-04-02 00:00:00,EOS/USD,2.2897,2.5017,2.2464,2.2832,2.3616,182264.09230100,416145.3755416432,566
1585699200,2020-04-01 00:00:00,EOS/USD,2.2200,2.2960,2.1360,2.2603,2.2239,66662.78205464,150677.8862781028,230
1585612800,2020-03-31 00:00:00,EOS/USD,2.2407,2.2538,2.1924,2.2175,2.2276,37427.55775197,82995.60931499347,166
1585526400,2020-03-30 00:00:00,EOS/USD,2.1115,2.2716,2.1115,2.2340,2.2148,49642.57587142,110901.51449675228,207
1585440000,2020-03-29 00:00:00,EOS/USD,2.2073,2.2073,2.0910,2.1210,2.1335,89361.86750049,189536.5209685393,283
1585353600,2020-03-28 00:00:00,EOS/USD,2.1860,2.2377,2.0943,2.2064,2.1620,92602.13254497,204317.3452472218,425
1585267200,2020-03-27 00:00:00,EOS/USD,2.3478,2.3700,2.1521,2.2009,2.2899,143739.80267689,316356.93171156716,417
1585180800,2020-03-26 00:00:00,EOS/USD,2.3343,2.3343,2.2691,2.3336,2.3053,46048.99862314,107459.94318695951,164
1585094400,2020-03-25 00:00:00,EOS/USD,2.3500,2.3783,2.2400,2.2900,2.3163,47915.02744583,109725.4128509507,402
1585008000,2020-03-24 00:00:00,EOS/USD,2.3000,2.3827,2.2923,2.3546,2.3286,61475.47735277,144750.15897483224,421
1584921600,2020-03-23 00:00:00,EOS/USD,2.1133,2.3278,2.0708,2.2753,2.1756,139585.45362060,317598.7826229512,453
1584835200,2020-03-22 00:00:00,EOS/USD,2.2539,2.3880,2.1103,2.1413,2.1954,73390.69549553,157151.4962645784,510
1584748800,2020-03-21 00:00:00,EOS/USD,2.1996,2.3468,2.1119,2.2739,2.2056,58645.01813529,133352.90673783593,433
1584662400,2020-03-20 00:00:00,EOS/USD,2.3272,2.5153,1.9191,2.2030,2.2666,267350.97330152,588974.1941832484,1045
1584576000,2020-03-19 00:00:00,EOS/USD,2.0147,2.4032,1.9824,2.2842,2.1848,246445.92004803,562931.7705737101,940
1584489600,2020-03-18 00:00:00,EOS/USD,1.9779,2.0066,1.8834,2.0064,1.9377,92126.31569000,184842.23980041602,376
1584403200,2020-03-17 00:00:00,EOS/USD,1.8862,2.0350,1.8816,1.9816,1.9828,81061.24468918,160630.9624760791,377
1584316800,2020-03-16 00:00:00,EOS/USD,2.0154,2.0410,1.7115,1.8840,1.8512,468693.37449617,883018.3175507843,1578
1584230400,2020-03-15 00:00:00,EOS/USD,1.9544,2.1500,1.9468,2.0485,2.0019,224673.24950088,460243.1516025527,711
1584144000,2020-03-14 00:00:00,EOS/USD,2.1179,2.1366,1.9296,1.9494,2.0309,228498.02002763,445434.04024186195,943
1584057600,2020-03-13 00:00:00,EOS/USD,1.7798,2.2372,1.4307,2.1023,1.8663,1951174.18665216,4101953.4925988363,7839
1583971200,2020-03-12 00:00:00,EOS/USD,3.0738,3.0738,1.7001,1.7749,2.2306,1301311.56798778,2309697.902021511,5703
1583884800,2020-03-11 00:00:00,EOS/USD,3.0692,3.1115,2.8442,3.0723,2.9685,261959.47679749,804818.1005649285,593
1583798400,2020-03-10 00:00:00,EOS/USD,3.0593,3.1674,3.0207,3.0800,3.1071,115365.12846210,355324.595663268,355
1583712000,2020-03-09 00:00:00,EOS/USD,3.0588,3.1626,2.8530,3.0707,3.0435,347995.88091031,1068590.951511289,1097
1583625600,2020-03-08 00:00:00,EOS/USD,3.6258,3.6258,3.0000,3.0342,3.2260,264918.05981592,803814.3770934645,1243
1583539200,2020-03-07 00:00:00,EOS/USD,3.8480,3.8543,3.6247,3.6397,3.7487,65256.37438037,237513.62583223268,292
1583452800,2020-03-06 00:00:00,EOS/USD,3.7652,3.8669,3.7206,3.8427,3.7739,116560.08327563,447905.4320032633,355
1583366400,2020-03-05 00:00:00,EOS/USD,3.6352,3.8417,3.6218,3.7413,3.7266,130317.06401612,487555.23160350975,698
1583280000,2020-03-04 00:00:00,EOS/USD,3.6106,3.6621,3.5225,3.5854,3.5891,105145.30317046,376987.9699873673,438
1583193600,2020-03-03 00:00:00,EOS/USD,3.6819,3.7121,3.5568,3.6293,3.6158,128989.19746413,468140.49435656704,391
1583107200,2020-03-02 00:00:00,EOS/USD,3.5017,3.7574,3.4858,3.7136,3.6512,137606.49378231,511015.4753099864,467
1583020800,2020-03-01 00:00:00,EOS/USD,3.5300,3.6275,3.4200,3.4968,3.5029,113049.89648444,395312.8780267898,396
1582934400,2020-02-29 00:00:00,EOS/USD,3.5495,3.6574,3.5051,3.5100,3.5621,60057.05833717,210800.27476346667,271
1582848000,2020-02-28 00:00:00,EOS/USD,3.6145,3.6761,3.3500,3.5198,3.4862,282821.24311911,995474.2115306434,870
1582761600,2020-02-27 00:00:00,EOS/USD,3.5155,3.7314,3.3670,3.6083,3.5708,358282.16329269,1292789.5298090132,1000
1582675200,2020-02-26 00:00:00,EOS/USD,4.0599,4.1025,3.3153,3.5378,3.7205,655900.11835026,2320443.4386995495,2118
1582588800,2020-02-25 00:00:00,EOS/USD,4.1261,4.2321,3.9188,4.0564,4.0671,219833.82041336,891733.9091247534,757
1582502400,2020-02-24 00:00:00,EOS/USD,4.3888,4.4089,3.9027,4.1261,4.1329,165925.24587669,684624.1570118106,875
1582416000,2020-02-23 00:00:00,EOS/USD,4.1161,4.4095,4.1019,4.4095,4.3218,131406.80634630,579438.31258401,547
1582329600,2020-02-22 00:00:00,EOS/USD,4.0529,4.1500,3.9727,4.0976,4.0737,72895.21094116,298695.4163524972,262
1582243200,2020-02-21 00:00:00,EOS/USD,3.9998,4.1842,3.9499,4.0564,4.0948,63216.53119692,256431.5371471863,416
1582156800,2020-02-20 00:00:00,EOS/USD,3.9688,4.0688,3.8047,4.0012,3.9852,228745.77455178,915257.593136582,1079
1582070400,2020-02-19 00:00:00,EOS/USD,4.5900,4.6038,3.6693,3.9747,4.0088,425672.80581036,1691921.701254438,2252
1581984000,2020-02-18 00:00:00,EOS/USD,4.3391,4.6641,4.2576,4.5901,4.4860,140535.48013718,645071.9073776699,927
1581897600,2020-02-17 00:00:00,EOS/USD,4.3775,4.4112,4.0460,4.3496,4.2341,244389.48018015,1062996.4829915804,885
1581811200,2020-02-16 00:00:00,EOS/USD,4.7377,4.8592,4.0239,4.3773,4.3537,333205.30088222,1458539.5635517414,1384
1581724800,2020-02-15 00:00:00,EOS/USD,5.3900,5.3904,3.7100,4.7145,4.9067,505759.90674326,2384405.0803410993,2188
1581638400,2020-02-14 00:00:00,EOS/USD,5.3626,5.4500,5.2324,5.3821,5.3498,97118.06796142,522699.1535751586,596
1581552000,2020-02-13 00:00:00,EOS/USD,5.3644,5.5001,5.1585,5.3500,5.3182,188660.59631182,1009334.1902682369,920
1581465600,2020-02-12 00:00:00,EOS/USD,5.2638,5.4649,5.2623,5.3541,5.3504,145165.75978432,777231.9944612277,953
1581379200,2020-02-11 00:00:00,EOS/USD,4.8964,5.3111,4.7719,5.2635,5.0989,165848.18081505,872941.8997200156,1056
1581292800,2020-02-10 00:00:00,EOS/USD,5.0128,5.0398,4.7396,4.9199,4.8487,121382.02498640,597187.4247305894,854
1581206400,2020-02-09 00:00:00,EOS/USD,4.7719,5.0426,4.7719,4.9973,4.9494,182662.29885946,912818.3060903794,634
1581120000,2020-02-08 00:00:00,EOS/USD,4.5872,4.8387,4.4310,4.7824,4.7092,169656.36079325,811364.5798576388,655
1581033600,2020-02-07 00:00:00,EOS/USD,4.5910,4.6860,4.5207,4.5826,4.5881,80671.84382016,369686.7914902652,487
1580947200,2020-02-06 00:00:00,EOS/USD,4.5362,4.6571,4.4085,4.5866,4.5139,177591.67320703,814541.9683313638,701
1580860800,2020-02-05 00:00:00,EOS/USD,4.2201,4.5884,4.1710,4.5226,4.3975,227554.13089023,1029136.3123641541,958
1580774400,2020-02-04 00:00:00,EOS/USD,4.2346,4.2500,4.0361,4.2116,4.1188,221726.38595439,933822.8470855089,736
1580688000,2020-02-03 00:00:00,EOS/USD,4.1900,4.3709,4.1364,4.1914,4.2409,163570.06021159,685587.5503708583,690
1580601600,2020-02-02 00:00:00,EOS/USD,4.1256,4.3259,4.0442,4.2133,4.2350,136053.70554196,573235.07755994,535
1580515200,2020-02-01 00:00:00,EOS/USD,4.1426,4.2479,4.0706,4.1458,4.1525,101346.54731816,420162.5158716277,588
1580428800,2020-01-31 00:00:00,EOS/USD,4.2921,4.3400,4.0263,4.1415,4.1600,205610.17765227,851534.5507468762,800
1580342400,2020-01-30 00:00:00,EOS/USD,3.9500,4.3900,3.8766,4.3280,4.1910,370560.54219107,1603786.0266029509,1202
1580256000,2020-01-29 00:00:00,EOS/USD,4.0595,4.1165,3.9500,3.9500,4.0407,182276.70424655,719992.9817738726,622
1580169600,2020-01-28 00:00:00,EOS/USD,3.9746,4.1211,3.8790,4.0507,4.0081,355555.47536345,1440248.5640547269,1019
1580083200,2020-01-27 00:00:00,EOS/USD,3.6471,4.0436,3.6448,3.9500,3.8689,355642.65880682,1404788.502286939,1256
1579996800,2020-01-26 00:00:00,EOS/USD,3.4846,3.6637,3.4300,3.6294,3.5624,174294.71327337,632585.232354369,530
1579910400,2020-01-25 00:00:00,EOS/USD,3.6146,3.6191,3.4902,3.4902,3.5583,77619.07599741,270906.09904616035,332
1579824000,2020-01-24 00:00:00,EOS/USD,3.5644,3.6982,3.3544,3.6237,3.4896,229241.69674598,830703.1364984077,611
1579737600,2020-01-23 00:00:00,EOS/USD,3.6453,3.6453,3.4840,3.5675,3.5393,186474.89734689,665249.1962850301,612
1579651200,2020-01-22 00:00:00,EOS/USD,3.6559,3.7400,3.5877,3.6483,3.6623,126229.19653250,460521.97770951974,414
1579564800,2020-01-21 00:00:00,EOS/USD,3.6026,3.6835,3.5500,3.6542,3.6239,115232.92369767,421084.14977602573,434
1579478400,2020-01-20 00:00:00,EOS/USD,3.6081,3.6936,3.4866,3.5998,3.6110,179036.63421666,644496.0758531326,534
1579392000,2020-01-19 00:00:00,EOS/USD,3.7877,3.9243,3.4294,3.6080,3.6516,489934.43571730,1767683.4440680183,1196
1579305600,2020-01-18 00:00:00,EOS/USD,3.8843,3.9979,3.7082,3.8007,3.8455,340849.02439287,1295464.887009981,1144
1579219200,2020-01-17 00:00:00,EOS/USD,3.8368,4.0616,3.7394,3.8955,3.9139,763815.84669594,2975444.6308040344,2071
1579132800,2020-01-16 00:00:00,EOS/USD,3.7765,3.9435,3.5326,3.8329,3.7322,427553.84333267,1638771.1261097908,1348
1579046400,2020-01-15 00:00:00,EOS/USD,3.7889,3.9360,3.5807,3.7622,3.7537,372094.21625684,1399892.8604014833,1578
1578960000,2020-01-14 00:00:00,EOS/USD,3.1395,4.0420,3.1395,3.8227,3.6486,637576.48210665,2437263.618149091,3156
1578873600,2020-01-13 00:00:00,EOS/USD,3.2022,3.2022,3.0683,3.1105,3.1093,52678.69691282,163857.08674732663,363
1578787200,2020-01-12 00:00:00,EOS/USD,2.9804,3.2141,2.9412,3.1837,3.0971,61508.96280082,195826.08486897065,406
1578700800,2020-01-11 00:00:00,EOS/USD,2.9764,3.1299,2.9393,2.9817,3.0350,166223.89075710,495629.77507044503,519
1578614400,2020-01-10 00:00:00,EOS/USD,2.7511,3.0000,2.6500,2.9845,2.8547,227252.76049282,678235.8636908213,788
1578528000,2020-01-09 00:00:00,EOS/USD,2.7554,2.7956,2.6914,2.7300,2.7338,63654.90622083,173777.8939828659,365
1578441600,2020-01-08 00:00:00,EOS/USD,2.8465,2.9667,2.7106,2.7829,2.8440,244433.93153580,680235.1880709778,778
1578355200,2020-01-07 00:00:00,EOS/USD,2.8650,2.8965,2.7560,2.8466,2.8394,172911.88800827,492210.9804043414,668
1578268800,2020-01-06 00:00:00,EOS/USD,2.6810,2.8580,2.6795,2.8523,2.7879,104161.90466455,297101.000674696,375
1578182400,2020-01-05 00:00:00,EOS/USD,2.6534,2.7687,2.6534,2.6777,2.7037,78754.90038907,210881.99677181276,382
1578096000,2020-01-04 00:00:00,EOS/USD,2.6431,2.6563,2.6123,2.6407,2.6317,44113.18138301,116489.6780781145,204
1578009600,2020-01-03 00:00:00,EOS/USD,2.4423,2.6564,2.4275,2.6325,2.5568,40700.48452124,107144.0255021643,258
1577923200,2020-01-02 00:00:00,EOS/USD,2.5907,2.5934,2.4144,2.4490,2.5091,34154.00414168,83643.15614297432,239
1577836800,2020-01-01 00:00:00,EOS/USD,2.5716,2.6200,2.5669,2.5788,2.5873,37235.35276825,96022.5277187631,157
1577750400,2019-12-31 00:00:00,EOS/USD,2.6096,2.6380,2.5534,2.5732,2.5964,58107.26505560,149521.61444106992,284
1577664000,2019-12-30 00:00:00,EOS/USD,2.6712,2.7134,2.5947,2.6183,2.6536,37484.30479516,98145.15524516744,215
1577577600,2019-12-29 00:00:00,EOS/USD,2.6117,2.7081,2.6116,2.6906,2.6657,48007.42183140,129168.76917956484,141
1577491200,2019-12-28 00:00:00,EOS/USD,2.6098,2.6557,2.5987,2.6285,2.6311,22848.89752834,60058.327153241684,142
1577404800,2019-12-27 00:00:00,EOS/USD,2.5140,2.5766,2.5000,2.5694,2.5394,102381.10597047,263058.0136805256,290
1577318400,2019-12-26 00:00:00,EOS/USD,2.4703,2.6304,2.4609,2.5144,2.5373,74224.96076108,186631.24133765957,260
1577232000,2019-12-25 00:00:00,EOS/USD,2.5417,2.5417,2.4453,2.4771,2.4883,21139.60759980,52364.921985464585,146
1577145600,2019-12-24 00:00:00,EOS/USD,2.5128,2.5601,2.4805,2.5562,2.5286,24795.24179542,63381.5970774526,130
1577059200,2019-12-23 00:00:00,EOS/USD,2.5437,2.5984,2.4829,2.5075,2.5155,53881.73910154,135108.46079711153,240
1576972800,2019-12-22 00:00:00,EOS/USD,2.4385,2.5425,2.4385,2.5328,2.4647,29245.69875889,74073.5058165166,118
1576886400,2019-12-21 00:00:00,EOS/USD,2.4800,2.4810,2.4332,2.4391,2.4522,12293.92222149,29986.105690436256,89
1576800000,2019-12-20 00:00:00,EOS/USD,2.4521,2.5402,2.4253,2.4831,2.4855,18635.82052658,46274.605949550794,198
1576713600,2019-12-19 00:00:00,EOS/USD,2.4668,2.4936,2.4016,2.4467,2.4395,33720.73331144,82504.51819310024,267
1576627200,2019-12-18 00:00:00,EOS/USD,2.1897,2.5200,2.1612,2.4636,2.2977,179807.74959524,442974.3719028332,665
